Id,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,LotFrontage,Total Area,SalePrice
1400,6171,6,1925,1990,0,264,712,976,1160,448,1608,0,2,1,3,1,7,1,1925,1,216,147,16,0,0,0,51,4574,137450
1401,6000,6,1929,1950,0,0,862,862,950,208,1158,0,1,0,3,1,5,1,1929,1,208,0,0,112,0,0,50,3499,120000
1402,7415,6,2004,2004,0,759,80,839,864,729,1593,1,2,1,3,1,8,1,2004,2,398,100,75,0,0,0,62,4602,193000
1403,6762,7,2006,2006,0,0,1286,1286,1294,0,1294,0,2,0,2,1,6,1,2006,2,662,168,55,0,0,0,64,4761,193879
1404,15256,8,2007,2007,84,929,556,1485,1464,0,1464,1,2,0,3,1,6,0,2007,3,754,168,160,0,0,0,49,5582,282922
1405,10410,3,1915,1950,0,0,672,672,694,520,1214,0,1,0,3,1,6,0,1998,3,936,216,0,160,0,0,60,4413,105000
1406,3842,8,2004,2005,174,1373,221,1594,1646,0,1646,1,2,0,2,1,5,1,2004,2,482,128,53,0,155,0,44,5881,275000
1407,8445,5,1972,2007,0,656,112,768,768,0,768,1,1,0,2,1,5,0,1988,2,396,58,0,0,0,0,70,2760,133000
1408,8780,5,1985,1985,0,625,208,833,833,0,833,1,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,2501,112000
1409,7740,4,1910,1950,0,0,622,622,741,622,1363,0,1,0,3,1,6,0,1966,2,528,0,0,0,168,0,60,4045,125500
1410,20544,7,1986,1991,123,0,791,791,1236,857,2093,0,2,1,3,1,7,1,1986,2,542,364,63,0,0,0,46,6072,215000
1411,12420,7,2001,2001,0,666,278,944,944,896,1840,1,2,1,3,1,6,0,2001,2,622,0,45,0,0,0,79,5295,230000
1412,9600,6,1950,2005,0,120,736,856,1112,556,1668,0,1,1,3,1,6,0,1950,1,271,0,0,0,0,0,80,4465,140000
1413,7200,4,1949,1950,0,0,0,0,1040,0,1040,0,2,0,2,2,6,0,1956,2,420,0,0,0,0,0,60,2502,90000
1414,10994,8,2005,2006,366,976,868,1844,1844,0,1844,1,2,0,2,1,7,1,2005,2,620,165,44,0,0,0,88,6730,257000
1415,13053,6,1923,2000,0,0,833,833,1053,795,1848,0,1,1,4,1,8,1,1922,2,370,0,0,0,220,0,64,5121,207000
1416,3635,7,2007,2007,130,988,398,1386,1569,0,1569,0,2,0,1,1,7,1,2007,3,660,143,20,0,0,0,51,5479,175900
1417,11340,4,1885,1950,0,0,777,777,1246,1044,2290,0,2,0,4,2,11,0,1971,2,560,0,0,114,0,0,60,6033,122500
1418,16545,8,1998,1998,731,781,503,1284,1310,1140,2450,1,2,1,3,1,7,1,1998,3,1069,0,126,0,0,0,0,8114,340000
1419,9204,5,1963,1963,0,25,247,1144,1144,0,1144,1,1,1,3,1,6,0,1962,1,336,0,88,0,0,0,71,2987,124000
1420,16381,6,1969,1969,312,1110,734,1844,1844,0,1844,1,2,0,3,1,7,1,1969,2,540,0,73,216,0,0,0,6676,223000
1421,11700,6,1968,1968,420,404,304,708,708,708,1416,0,2,1,3,1,7,1,1968,2,776,0,169,0,119,0,90,5027,179900
1422,4043,6,1977,1977,0,360,709,1069,1069,0,1069,0,2,0,2,1,4,1,1977,2,440,0,55,0,165,0,53,3869,127500
1423,4435,6,2003,2003,170,686,162,848,848,0,848,1,1,0,1,1,3,0,2003,2,420,140,0,0,0,0,37,3276,136500
1424,19690,6,1966,1966,0,0,697,697,1575,626,2201,0,2,0,4,1,8,1,1966,2,432,586,236,0,0,738,0,7093,274970
1425,9503,5,1958,1983,0,457,193,1024,1344,0,1344,1,1,0,2,1,6,1,1970,1,484,316,28,0,0,0,0,4168,144000
1426,10721,6,1959,1959,243,0,1252,1252,1252,0,1252,0,1,0,3,1,7,0,1960,2,528,0,39,0,0,0,80,4567,142000
1427,10944,7,1994,1994,448,1000,223,1223,1223,904,2127,1,2,1,3,1,5,2,1994,2,525,171,132,0,0,0,81,6757,271000
1428,10930,5,1945,1950,0,580,333,913,1048,510,1558,1,1,1,3,1,6,1,1962,1,288,0,0,0,0,0,60,4320,140000
1429,7200,5,1940,1992,294,510,278,788,804,0,804,1,1,0,2,1,4,2,1940,1,240,0,0,154,0,0,60,3086,119000
1430,12546,6,1981,1981,310,678,762,1440,1440,0,1440,0,2,0,3,1,7,1,1981,2,467,0,0,99,0,0,0,5198,182900
1431,21930,5,2005,2005,0,0,732,732,734,1104,1838,0,2,1,4,1,7,1,2005,2,372,100,40,0,0,0,60,4923,192140
1432,4928,6,1976,1976,0,958,0,958,958,0,958,0,2,0,2,1,5,0,1976,2,440,0,60,0,0,0,0,3376,143750
1433,10800,4,1927,2007,0,0,656,656,968,0,968,0,2,0,4,1,5,0,1928,1,216,0,0,0,0,0,60,2810,64500
1434,10261,6,2000,2000,318,0,936,936,962,830,1792,1,2,1,3,1,8,1,2000,2,451,0,0,0,0,0,93,5293,186500
1435,17400,5,1977,1977,0,936,190,1126,1126,0,1126,1,2,0,3,1,5,1,1977,2,484,295,41,0,0,0,80,4201,160000
1436,8400,6,1962,2005,237,0,1319,1319,1537,0,1537,1,1,1,3,1,7,1,1962,2,462,0,36,0,0,0,80,5131,174000
1437,9000,4,1971,1971,0,616,248,864,864,0,864,0,1,0,3,1,5,0,1974,2,528,0,0,0,0,0,60,3121,120500
1438,12444,8,2008,2008,426,1336,596,1932,1932,0,1932,1,2,0,2,1,7,1,2008,3,774,0,66,0,0,0,96,7065,394617
1439,7407,6,1957,1996,0,600,312,912,1236,0,1236,1,1,0,2,1,6,0,1957,2,923,0,158,158,0,0,90,4625,149700
1440,11584,7,1979,1979,96,315,114,539,1040,685,1725,0,2,1,3,1,6,1,1979,2,550,0,88,216,0,0,80,4832,197000
1441,11526,6,1922,1994,0,0,588,588,1423,748,2555,0,2,0,3,1,11,1,1993,2,672,431,0,0,0,0,79,6419,191000
1442,4426,6,2004,2004,147,697,151,848,848,0,848,1,1,0,1,1,3,1,2004,2,420,149,0,0,0,0,0,3262,149300
1443,11003,10,2008,2008,160,765,252,1017,1026,981,2007,1,2,1,3,1,10,1,2008,3,812,168,52,0,0,0,85,6227,310000
1444,8854,6,1916,1950,0,0,952,952,952,0,952,0,1,0,2,1,4,1,1916,1,192,0,98,0,40,0,0,3187,121000
1445,8500,7,2004,2004,106,0,1422,1422,1422,0,1422,0,2,0,3,1,7,0,2004,2,626,192,60,0,0,0,63,5252,179600
1446,8400,6,1966,1966,0,187,0,814,913,0,913,1,1,0,3,1,6,0,1990,1,240,0,0,252,0,0,70,2507,129000
1447,26142,5,1962,1962,189,593,595,1188,1188,0,1188,0,1,0,3,1,6,0,1962,1,312,261,39,0,0,0,0,4366,157900
1448,10000,8,1995,1996,438,1079,141,1220,1220,870,2090,1,2,1,3,1,8,1,1995,2,556,0,65,0,0,0,80,6463,240000
1449,11767,4,1910,2000,0,0,560,560,796,550,1346,0,1,1,2,1,6,0,1950,1,384,168,24,0,0,0,70,3830,112000
1450,1533,5,1970,1970,0,553,77,630,630,0,630,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,21,1892,92000
1451,9000,5,1974,1974,0,0,896,896,896,896,1792,0,2,2,4,2,8,0,0,0,0,32,45,0,0,0,60,4561,136000
1452,9262,8,2008,2009,194,0,1573,1573,1578,0,1578,0,2,0,3,1,7,1,2008,3,840,0,36,0,0,0,78,5801,287090
1453,3675,5,2005,2005,80,547,0,547,1072,0,1072,1,1,0,2,1,5,0,2005,2,525,0,28,0,0,0,35,3326,145000
1454,17217,5,2006,2006,0,0,1140,1140,1140,0,1140,0,1,0,3,1,6,0,0,0,0,36,56,0,0,0,90,3513,84500
1455,7500,7,2004,2005,0,410,811,1221,1221,0,1221,1,2,0,2,1,6,0,2004,2,400,0,113,0,0,0,62,4179,185000
1456,7917,6,1999,2000,0,0,953,953,953,694,1647,0,2,1,3,1,7,1,1999,2,460,0,40,0,0,0,62,4750,175000
1457,13175,6,1978,1988,119,790,589,1542,2073,0,2073,1,2,0,3,1,7,2,1978,2,500,349,0,0,0,0,85,6496,210000
1458,9042,7,1941,2006,0,275,877,1152,1188,1152,2340,0,2,0,4,1,9,2,1941,1,252,0,60,0,0,0,66,6146,266500
1459,9717,5,1950,1996,0,49,0,1078,1078,0,1078,1,1,0,2,1,5,0,1950,1,240,366,0,112,0,0,68,2925,142125
1460,9937,5,1965,1965,0,830,136,1256,1256,0,1256,1,1,1,3,1,6,0,1965,1,276,736,68,0,0,0,75,4561,147500
